SampleName,Date,Month,MonthYear,StartTime,EndTime,StartTimeEpoch,EndTimeEpoch,SampleLabel,BottleNumber,SampleID,Site,SampleDepth,Season,TideDirection,TideType,SamplingDirection,Depth,Pressure,Latitude,Longitude,Distance,Tide,vvhA,TotalProkaryotes,LabChla,Rainfall,Rainfall_5Day,AirTemp,AirTemp_Max,Discharge,Discharge_3Day,TotalN,NOx,NH3,TDN,PON,DON,TotalP,Phosphate,DOP,Silicate,DOC,POC,TOC,ChlorophyllRaw,Chlorophyll,LabpH,LabConductivity,LabSalinity,Conductivity,Density,Salinity,WaterTemp,O2Sat,O2ConcentrationRaw,O2Conc,TurbidityRaw,Turbidity,M:C,BIX,HIX,FI,UVHumic-like,MarineHumic-like,VisibleHumic-like,Tryptophan-like,Tyrosine-like,Phenylalanine-like,FulvicAcid-like,OpticalBrighteners,DieselBandII,Petroleum-like,Lignin-like
331-Sep-S3-B,2019-09-29,September,19-Sep,11:09:30 AM,11:11:02 AM,1569791370,1569791462,S2-B,4,331,7,Surface,Dry,Ebb,HL,Offshore-Back,0.294664253,106.4759624,21.27871839,-157.8215765,598.6722413,0.127708333,163.7764396,6123.571429,21.88235294,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,42.53252443,17.05081294,0.295222736,33.04068522,25.84101669,25.18648875,1.3638865,0.432774131,0.931112369,109.6145125,235.7202331,178.08682,413.8070531,52.5890411,0.055527397,8.11,41.6,24.06898623,43.86128495,1014.819565,25.60805914,29.64724194,146.02,347.6228,11.1239296,1092.082192,6.35670137,1.243612538,0.749355941,2.266537119,1.479413949,0.163222882,0.182271334,0.146566015,0.284720067,0.238396261,0.056517071,0.096915284,0.116503845,0.101126002,0.186773181,0.235962129
332-Sep-S3-M,2019-09-29,September,19-Sep,11:07:11 AM,11:08:40 AM,1569791231,1569791320,S2-M,5,332,7,Pycnocline,Dry,Ebb,HL,Offshore-Back,0.494632979,108.4846889,21.27841658,-157.821529,571.6066344,0.127333333,83.67435074,5626.346939,60.375,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,51.07691537,0.839220533,0.330950689,23.47608851,42.57702645,49.90674415,2.660502924,0.703865791,1.956637133,43.59730051,290.0915903,262.3418361,552.4334264,54.54666667,0.079214667,8.07,49.4,28.80079731,50.68425,1017.470963,29.552925,30.52703125,240.7072949,563.2192308,18.02301538,1092.946667,6.361974667,1.222383761,0.761074766,1.381781397,1.466281906,0.178168934,0.19786465,0.161867865,0.521634683,0.479686585,0.100471496,0.106932467,0.126127996,0.108458363,0.202454436,0.303856161
333-Sep-S3-S,2019-09-29,September,19-Sep,11:05:00 AM,11:06:12 AM,1569791100,1569791172,S2-S,6,333,7,Bottom,Dry,Ebb,HL,Offshore-Back,1.076923036,114.333911,21.27837258,-157.8214276,560.6122781,0.1275,104.4574877,5141.714286,40.63636364,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,36.16032312,3.14312009,1.792739215,24.50392577,32.07648585,31.22446382,1.905477311,0.876348912,1.029128399,47.8813222,238.8842631,207.1367317,446.0209948,52.50877193,0.05455614,7.73,48.5,28.40582833,53.48639726,1019.262925,31.71946575,30.01807534,11.83093651,28.00636508,0.896203683,1088.087719,6.332335088,1.155082513,0.730000614,1.357473896,1.502270514,0.181055303,0.194194629,0.168121867,0.578230518,0.488451072,0.126937884,0.109616465,0.134237796,0.104978078,0.209867929,0.30580841
334-Sep-S5-B,2019-09-29,September,19-Sep,10:39:11 AM,10:40:15 AM,1569789551,1569789615,S3-B,7,334,6,Surface,Dry,Ebb,HL,Offshore-Back,0.23848198,106.2766,21.28314658,-157.8266863,1322.170671,0.12475,154.310599,5003.959184,7.333333333,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,51.27051814,29.41353263,5.979534379,43.9971449,13.7296931,15.87745113,1.333967515,0.544941929,0.789025586,192.2919658,174.4379684,93.37827617,267.8162446,530.877551,5.842818367,7.89,31.6,18.30995256,31.95043636,1010.027482,18.57666364,28.22341818,81.47744643,198.8976071,6.364723429,665.7959184,3.756355102,1.187218859,0.667085817,3.543122726,1.441905215,0.226132867,0.236429017,0.199145267,0.177772101,0.166319273,0.064681917,0.130043049,0.156590319,0.135480583,0.26206849,0.212746678
335-Sep-S5-M,2019-09-29,September,19-Sep,10:37:24 AM,10:38:17 AM,1569789444,1569789497,S3-M,8,335,6,Pycnocline,Dry,Ebb,HL,Offshore-Back,0.475991873,108.6624352,21.28311063,-157.826562,1310.133413,0.125416667,392.3174658,5885.18,9.9,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,52.97455626,33.81743975,1.80519587,44.66095646,12.40340474,17.35192064,1.011719076,0.330097814,0.681621262,173.6097341,171.3572023,75.98993462,247.3471369,446.8947368,4.826626316,7.93,35.7,20.55211651,37.24837037,1012.232296,21.75778704,28.761,105.0704894,255.5753617,8.178411574,330.9736842,1.713939474,1.253477407,0.722808441,2.894732858,1.454325197,0.179869365,0.197671285,0.157698323,0.174012372,0.176681574,0.092792907,0.111333188,0.124508687,0.122666173,0.211794415,0.210671619
336-Sep-S5-S,2019-09-29,September,19-Sep,10:35:45 AM,10:36:34 AM,1569789345,1569789394,S3-S,9,336,6,Bottom,Dry,Ebb,HL,Offshore-Back,0.901197281,112.93371,21.2830856,-157.8264692,1301.31487,0.125916667,91.38713128,5787.408163,27.33333333,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,37.10079861,5.227922445,6.601574459,21.77730193,13.19536575,25.27130171,1.780465498,0.2910565,1.489408998,52.99666156,202.0815987,129.3454513,331.42705,1354.317073,15.80643659,7.95,47.7,28.11717562,51.45729487,1018.456885,30.53021795,29.76917949,121.7601163,286.8891163,9.180451721,476.5609756,2.602021951,1.208318299,0.704076595,3.025013424,1.473181371,0.183618229,0.198694478,0.164438855,0.216598349,0.192803465,0.057238215,0.116885877,0.128757405,0.132568721,0.210777657,0.200444119
337-Sep-S7-B,2019-09-29,September,19-Sep,10:23:23 AM,10:24:11 AM,1569788603,1569788651,S4-B,10,337,5,Surface,Dry,Ebb,HL,Offshore-Back,0.188378059,105.7792959,21.2866652,-157.8310742,1921.932103,0.121333333,255.3057704,4417.22449,5.742857143,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,43.04406966,23.06060296,7.411766658,37.08779443,8.362069581,12.57170004,1.206287767,0.521423629,0.684864138,212.7745033,166.7776853,66.19097971,232.968665,171.1842105,1.490528947,7.91,27.4,15.67503419,23.72462245,1006.415724,13.53792857,27.74445918,70.84467442,175.1855814,5.605938605,445.1052632,2.410142105,1.162754398,0.618763061,3.869586167,1.471426838,0.262861807,0.268556853,0.230966104,0.16374324,0.196706884,0.056968176,0.134036106,0.181651645,0.118358586,0.293187447,0.227064397
338-Sep-S7-M,2019-09-29,September,19-Sep,10:21:53 AM,10:22:41 AM,1569788513,1569788561,S4-M,11,338,5,Pycnocline,Dry,Ebb,HL,Offshore-Back,0.469520464,108.6034286,21.28654016,-157.8309848,1905.660947,0.123333333,245.0609391,5502.04,10.28823529,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,43.48968982,19.87328997,3.560678361,29.56459672,8.495934089,20.05572149,1.349975125,0.346462436,1.003512689,120.5134224,165.1956703,67.49537218,232.6910425,642.7560976,7.19654878,8.04,38.6,22.56803629,42.67263158,1014.924039,25.33476316,28.69667105,114.3381905,274.5175476,8.784561524,439.1463415,2.373792683,1.199854347,0.689251671,3.486804338,1.469588386,0.203280254,0.216491412,0.18043141,0.166657738,0.135184824,0.051798488,0.116345407,0.140759278,0.12199647,0.226353656,0.212760414
339-Sep-S7-S,2019-09-29,September,19-Sep,10:20:05 AM,10:20:53 AM,1569788405,1569788453,S4-S,12,339,5,Bottom,Dry,Ebb,HL,Offshore-Back,1.027121346,114.2046429,21.28650071,-157.8308914,1895.57926,0.125666667,81.46693936,4151.28,27.73333333,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,38.30163644,3.720828906,4.068513558,21.64168451,12.56541512,30.51229398,1.90319051,0.504030373,1.399160137,37.27893331,190.0915903,115.3658821,305.4574724,1430.342105,16.72633947,7.96,50.2,29.94372993,52.81741837,1019.315194,31.57889796,29.54973469,73.56130952,174.9984762,5.599951238,730.8157895,4.152976316,1.177932834,0.687753397,2.303488242,1.465577596,0.153167006,0.164418836,0.139582522,0.22638292,0.254689849,0.065845554,0.097716069,0.11115606,0.11051285,0.18026478,0.159820471
340-Sep-S9-B,2019-09-29,September,19-Sep,10:10:56 AM,10:11:47 AM,1569787856,1569787907,S5-B,13,340,4,Surface,Dry,Ebb,HL,Offshore-Back,0.182308595,105.7183269,21.28862148,-157.8356139,2485.628995,0.128125,89.38444779,4108.02,14.3,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,42.91722647,25.85346985,11.15952134,38.57958601,82.2225554,5.90423528,1.158836637,0.747348931,0.411487706,212.1493383,172.8559534,721.2319016,894.087855,258.525,2.5473525,7.85,25.9,14.87586573,26.56939423,1007.806385,15.35931731,27.63719231,73.90817778,182.2685111,5.832592356,761.625,4.3409125,1.159604676,0.616322463,4.499828153,1.452232911,0.280730248,0.285975296,0.246614473,0.155165637,0.158988779,0.047641648,0.137378868,0.193292067,0.115863269,0.310773236,0.263671438
341-Sep-S9-M,2019-09-29,September,19-Sep,10:08:30 AM,10:09:22 AM,1569787710,1569787762,S5-M,14,341,4,Pycnocline,Dry,Ebb,HL,Offshore-Back,0.509971171,109.0097642,21.28861647,-157.8354998,2474.127725,0.128541667,429.6205097,5539.979592,23.66666667,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,33.72526766,14.65683812,3.063657805,30.84939329,132.9487969,16.00477174,0.970937784,0.483317436,0.487620348,95.34655993,197.9184013,1446.536259,1644.45466,782.3170732,8.885236585,8,40.6,23.7308694,44.85531132,1015.699934,26.55035849,29.10691509,97.69167391,234.5134565,7.504430609,385.6341463,2.047368293,1.195974078,0.696111708,2.994797532,1.459435507,0.193677528,0.207576337,0.173562572,0.222838218,0.188867822,0.044578778,0.123726441,0.136328684,0.139147407,0.224288185,0.230291139
342-Sep-S9-S,2019-09-29,September,19-Sep,10:06:09 AM,10:07:03 AM,1569787569,1569787623,S5-S,15,342,4,Bottom,Dry,Ebb,HL,Offshore-Back,0.87671513,112.6937818,21.28870584,-157.8352581,2447.660124,0.128875,72.43013295,3382.08,22.97142857,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,24.67767643,5.064310898,5.445257099,21.09207709,89.65947249,14.16810843,1.191423557,0.611242028,0.580181529,40.83083067,159.9500416,714.2936437,874.2436853,797.0909091,9.064,7.94,49.7,29.69765523,51.63097273,1018.889382,30.91772727,29.34167273,64.0505,152.9437917,4.894201333,548.5,3.04085,1.157864337,0.686977433,2.649464388,1.456393362,0.137942929,0.146050357,0.126137711,0.171631714,0.19200133,0.030758246,0.093861486,0.099256028,0.111903435,0.165570213,0.14407105
343-Sep-S11-B,2019-09-29,September,19-Sep,9:53:55 AM,9:54:40 AM,1569786835,1569786880,S6-B,16,343,3,Surface,Dry,Ebb,HL,Offshore-Back,0.20530348,105.9493152,21.28765117,-157.8408344,3037.778656,0.137458333,450.1351082,3637.88,5.764705882,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,39.78202999,22.17941251,9.009162866,35.85296217,106.1099331,8.593454614,0.949594304,0.562709233,0.386885071,175.8774134,176.4363031,972.0499222,1148.486225,178.4705882,1.578694118,7.89,28.4,16.56682055,28.32984783,1008.78275,16.56577174,27.38301087,75.743875,187.76705,6.0085456,383.4705882,2.034170588,1.136513841,0.618676133,4.624633057,1.445783403,0.248811599,0.252082209,0.221803026,0.133149158,0.15328207,0.04967945,0.12032747,0.17294396,0.094279612,0.280535461,0.227063626
344-Sep-S11-M,2019-09-29,September,19-Sep,9:50:53 AM,9:51:37 AM,1569786653,1569786697,S6-M,17,344,3,Pycnocline,Dry,Ebb,HL,Offshore-Back,0.509482521,109.0048556,21.28742338,-157.8411112,3071.091901,0.138458333,51.53818037,2124.08,1.482352941,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,22.88685087,4.065569106,2.176913795,20.06423983,54.78581115,16.64436797,0.873939289,0.437449737,0.436489552,27.74719684,128.3097419,419.1438073,547.4535492,314.4736842,3.224331579,7.91,43.2,25.801863,43.28724444,1015.428022,25.89174444,28.42372222,67.02584615,162.9771538,5.215268923,261.3421053,1.289186842,1.120742896,0.742504154,1.892343341,1.536278758,0.057482073,0.061258693,0.054659006,0.062569153,0.074962888,0.014350011,0.028867485,0.043210009,0.025127907,0.063971485,0.050156544
345-Sep-S11-S,2019-09-29,September,19-Sep,9:48:21 AM,9:49:08 AM,1569786501,1569786548,S6-S,18,345,3,Bottom,Dry,Ebb,HL,Offshore-Back,1.317607506,117.1226354,21.287504,-157.840938,3051.60882,0.138875,217.9381316,703.428571,2.225,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,14.75107858,10.09634408,2.950005467,15.28194147,136.8599686,1.704729033,0.727583996,0.593802016,0.13378198,77.04945244,223.5636969,1070.784348,1294.348045,174.9473684,1.536063158,7.98,51.9,31.44614356,53.66376042,1020.331125,32.62242708,28.8459375,73.3355122,176.8639024,5.659644878,200.2368421,0.916444737,1.142103634,0.678702205,2.989054561,1.469488515,0.13045203,0.135455072,0.118601384,0.103809764,0.127809599,0.031325868,0.065792416,0.094235482,0.055850392,0.144426898,0.13398343
346-Sep-S13-B,2019-09-29,September,19-Sep,9:10:15 AM,9:11:59 AM,1569784215,1569784319,S7-B,19,346,2,Surface,Dry,Ebb,HL,Offshore-Back,0.399039601,107.895434,21.28423061,-157.8449973,3568.879245,0.176166667,60.4145156,1317.530612,3.256880734,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,16.78252234,6.974564629,2.4803466,14.52533904,22.8655051,7.327611111,0.673272461,0.42814528,0.245127181,56.81083875,112.489592,191.9684678,304.4580598,NA,NA,8.05,44.7,26.69275681,48.53096226,1017.886349,29.29358491,28.70160377,93.78576667,227.6934667,7.286190933,NA,NA,1.155712361,0.694065424,2.033479424,1.493055435,0.09395667,0.098384903,0.085129229,0.079913542,0.090287696,0.017182352,0.043742353,0.067813284,0.033329968,0.103313191,0.115144901
347-Sep-S13-M,2019-09-29,September,19-Sep,9:08:20 AM,9:09:05 AM,1569784100,1569784145,S7-M,20,347,2,Pycnocline,Dry,Ebb,HL,Offshore-Back,0.645634771,110.3725326,21.28437893,-157.8448467,3547.837056,0.181041667,32.4376761,1229.938776,2.652173913,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,12.83369356,4.837033118,1.800439693,12.43397573,26.1563135,6.196220749,0.580275869,0.383119191,0.197156678,42.50264401,118.6511241,225.2536942,343.9048183,NA,NA,8.06,50.2,30.30496896,51.57251087,1019.304391,31.23154348,28.79723913,84.47051282,204.0546154,6.529747692,NA,NA,1.179361749,0.704647398,1.324355255,1.509051027,0.073713898,0.079132129,0.067097418,0.087171608,0.117755098,0.044199279,0.034077976,0.053448231,0.026522925,0.079901219,0.101861052
348-Sep-S13-S,2019-09-29,September,19-Sep,9:06:13 AM,9:07:58 AM,1569783973,1569784078,S7-S,21,348,2,Bottom,Dry,Ebb,HL,Offshore-Back,2.095607328,124.9378019,21.28453626,-157.8447924,3535.635219,0.184833333,9.492474513,708.56,1.352083333,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,9.337995377,2.177456285,1.118720908,8.265524625,25.03727896,6.041818184,0.520819031,0.276234828,0.244584203,18.17310024,91.92339717,202.893799,294.8171962,NA,NA,8.07,53,32.25877927,53.71912264,1020.452995,32.73656132,28.73632075,86.17416484,208.3027473,6.665687912,NA,NA,1.171613352,0.742596302,1.307269426,1.497081605,0.042678281,0.045988531,0.03925231,0.062914441,0.084443206,0.034046546,0.020688557,0.031382039,0.017414525,0.046556239,0.093545676
349-Sep-S17-B,2019-09-29,September,19-Sep,8:30:42 AM,8:31:25 AM,1569781842,1569781885,S8-B,22,349,1,Surface,Dry,Ebb,HL,Offshore-Back,0.460857675,108.5164091,21.27409461,-157.8456221,4356.467094,0.249333333,0.32795367,297.9,0.105107527,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,5.590279806,0.590957794,0.008379932,5.723768737,13.89216113,4.99094208,0.298046456,0.064009052,0.234037404,1.392485596,96.00333056,180.8803817,276.8837122,NA,NA,8.19,54.9,33.51146173,56.27971591,1021.72008,34.45181818,28.79677273,105.3560789,254.5048947,8.144156632,NA,NA,1.886881471,0.7737026,0.251662235,1.585574149,0.005152092,0.006887444,0.003650173,0.025477485,0.039240212,0.023562475,0.002190562,0.002852098,0.001796816,0.00553859,0.024328461
350-Sep-S17-M,2019-09-29,September,19-Sep,8:28:27 AM,8:29:11 AM,1569781707,1569781751,S8-M,23,350,1,Pycnocline,Dry,Ebb,HL,Offshore-Back,3.300507247,137.0412667,21.27446624,-157.8456241,4323.382844,0.264916667,0.1,304.44898,2.5,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,5.513506296,0.629548779,0.058942629,5.849393291,12.9832046,4.825014888,0.249261358,0.052460304,0.196801054,2.169088079,87.84346378,172.9630586,260.8065223,NA,NA,8.2,55.1,33.64592114,56.28063333,1021.718656,34.45072222,28.799,105.3749231,254.5159231,8.144509538,NA,NA,2.310945043,0.614908475,0.177514305,1.541575046,0.006094631,0.007990814,0.003457812,0.036490829,0.074397679,0.02278125,0.00164816,0.002767721,0.001422285,0.005428987,0.035391385
351-Sep-S17-S,2019-09-29,September,19-Sep,8:23:36 AM,8:24:21 AM,1569781416,1569781461,S8-S,24,351,1,Bottom,Dry,Ebb,HL,Offshore-Back,9.544887544,199.767337,21.27503176,-157.8458294,4286.640076,0.275,1.042454718,255.571429,0.242857143,7.62,22.6568,28.6,31.7,0.222003712,0.463640405,5.423380872,0.514131503,0.001642014,7.93433262,13.78461187,4.907607355,0.267365203,0.047410649,0.219954554,1.359656491,101.1656953,179.135143,280.3008383,NA,NA,8.18,55.5,33.94096887,56.26351087,1021.747315,34.47006522,28.75626087,105.1202,254.06295,8.1300144,NA,NA,1.908340932,0.786492741,0.160278249,1.610101478,0.005608698,0.007701308,0.004035604,0.047402139,0.119355597,0.021939741,0.002004609,0.002841262,0.001879665,0.006132135,0.025317504
